NSeq, I1, I2, O1, O2, AI1, AI2, AI3
5, 0, 0, 0, 0, 0, 224, 4095
6, 0, 0, 0, 0, 0, 224, 4095
7, 0, 0, 0, 0, 0, 223, 4095
8, 0, 0, 0, 0, 0, 226, 4095
9, 0, 0, 0, 0, 0, 224, 4095
10, 0, 0, 0, 0, 0, 224, 4095
11, 0, 0, 0, 0, 0, 223, 4095
12, 0, 0, 0, 0, 0, 229, 4095
13, 0, 0, 0, 0, 0, 225, 4095
14, 0, 0, 0, 0, 0, 230, 4095
15, 0, 0, 0, 0, 0, 226, 4095
0, 0, 0, 0, 0, 0, 227, 4095
1, 0, 0, 0, 0, 0, 229, 4095
2, 0, 0, 0, 0, 0, 224, 4095
3, 0, 0, 0, 0, 0, 227, 4095
4, 0, 0, 0, 0, 0, 225, 4095
5, 0, 0, 0, 0, 0, 226, 4095
6, 0, 0, 0, 0, 0, 226, 4095
7, 0, 0, 0, 0, 0, 225, 4095
8, 0, 0, 0, 0, 0, 225, 4095
9, 0, 0, 0, 0, 0, 226, 4095
10, 0, 0, 0, 0, 0, 226, 4095
11, 0, 0, 0, 0, 0, 225, 4095
12, 0, 0, 0, 0, 0, 223, 4095
13, 0, 0, 0, 0, 0, 226, 4095
14, 0, 0, 0, 0, 0, 225, 4095
15, 0, 0, 0, 0, 0, 227, 4095
0, 0, 0, 0, 0, 0, 228, 4095
1, 0, 0, 0, 0, 0, 225, 4095
2, 0, 0, 0, 0, 0, 226, 4095
3, 0, 0, 0, 0, 0, 226, 4095
4, 0, 0, 0, 0, 0, 226, 4095
5, 0, 0, 0, 0, 0, 225, 4095
6, 0, 0, 0, 0, 0, 224, 4095
7, 0, 0, 0, 0, 0, 227, 4095
8, 0, 0, 0, 0, 0, 227, 4095
9, 0, 0, 0, 0, 0, 224, 4095
10, 0, 0, 0, 0, 0, 223, 4095
11, 0, 0, 0, 0, 0, 223, 4095
12, 0, 0, 0, 0, 0, 224, 4095
13, 0, 0, 0, 0, 0, 227, 4095
14, 0, 0, 0, 0, 0, 226, 4095
15, 0, 0, 0, 0, 0, 225, 4095
0, 0, 0, 0, 0, 0, 228, 4095
1, 0, 0, 0, 0, 0, 225, 4095
2, 0, 0, 0, 0, 0, 230, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 223, 4095
5, 0, 0, 0, 0, 0, 227, 4095
6, 0, 0, 0, 0, 0, 226, 4095
7, 0, 0, 0, 0, 0, 227, 4095
8, 0, 0, 0, 0, 0, 227, 4095
9, 0, 0, 0, 0, 0, 225, 4095
10, 0, 0, 0, 0, 0, 224, 4095
11, 0, 0, 0, 0, 0, 226, 4095
12, 0, 0, 0, 0, 0, 226, 4095
13, 0, 0, 0, 0, 0, 225, 4095
14, 0, 0, 0, 0, 0, 225, 4095
15, 0, 0, 0, 0, 0, 227, 4095
0, 0, 0, 0, 0, 0, 229, 4095
1, 0, 0, 0, 0, 0, 225, 4095
2, 0, 0, 0, 0, 0, 226, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 228, 4095
5, 0, 0, 0, 0, 0, 227, 4095
6, 0, 0, 0, 0, 0, 226, 4095
7, 0, 0, 0, 0, 0, 227, 4095
8, 0, 0, 0, 0, 0, 225, 4095
9, 0, 0, 0, 0, 0, 227, 4095
10, 0, 0, 0, 0, 0, 226, 4095
11, 0, 0, 0, 0, 0, 230, 4095
12, 0, 0, 0, 0, 0, 226, 4095
13, 0, 0, 0, 0, 0, 227, 4095
14, 0, 0, 0, 0, 0, 231, 4095
15, 0, 0, 0, 0, 0, 225, 4095
0, 0, 0, 0, 0, 0, 226, 4095
1, 0, 0, 0, 0, 0, 225, 4095
2, 0, 0, 0, 0, 0, 227, 4095
3, 0, 0, 0, 0, 0, 223, 4095
4, 0, 0, 0, 0, 0, 227, 4095
5, 0, 0, 0, 0, 0, 227, 4095
6, 0, 0, 0, 0, 0, 227, 4095
7, 0, 0, 0, 0, 0, 225, 4095
8, 0, 0, 0, 0, 0, 226, 4095
9, 0, 0, 0, 0, 0, 227, 4095
10, 0, 0, 0, 0, 0, 226, 4095
11, 0, 0, 0, 0, 0, 229, 4095
12, 0, 0, 0, 0, 0, 227, 4095
13, 0, 0, 0, 0, 0, 229, 4095
14, 0, 0, 0, 0, 0, 227, 4095
15, 0, 0, 0, 0, 0, 224, 4095
0, 0, 0, 0, 0, 0, 226, 4095
1, 0, 0, 0, 0, 0, 229, 4095
2, 0, 0, 0, 0, 0, 226, 4095
3, 0, 0, 0, 0, 0, 226, 4095
4, 0, 0, 0, 0, 0, 226, 4095
5, 0, 0, 0, 0, 0, 225, 4095
6, 0, 0, 0, 0, 0, 227, 4095
7, 0, 0, 0, 0, 0, 224, 4095
8, 0, 0, 0, 0, 0, 226, 4095
9, 0, 0, 0, 0, 0, 228, 4095
10, 0, 0, 0, 0, 0, 228, 4095
11, 0, 0, 0, 0, 0, 227, 4095
12, 0, 0, 0, 0, 0, 228, 4095
13, 0, 0, 0, 0, 0, 230, 4095
14, 0, 0, 0, 0, 0, 230, 4095
15, 0, 0, 0, 0, 0, 230, 4095
0, 0, 0, 0, 0, 0, 227, 4095
1, 0, 0, 0, 0, 0, 227, 4095
2, 0, 0, 0, 0, 0, 228, 4095
3, 0, 0, 0, 0, 0, 223, 4095
4, 0, 0, 0, 0, 0, 229, 4095
5, 0, 0, 0, 0, 0, 227, 4095
6, 0, 0, 0, 0, 0, 228, 4095
7, 0, 0, 0, 0, 0, 229, 4095
8, 0, 0, 0, 0, 0, 229, 4095
9, 0, 0, 0, 0, 0, 225, 4095
10, 0, 0, 0, 0, 0, 225, 4095
11, 0, 0, 0, 0, 0, 229, 4095
12, 0, 0, 0, 0, 0, 230, 4095
13, 0, 0, 0, 0, 0, 225, 4095
14, 0, 0, 0, 0, 0, 229, 4095
15, 0, 0, 0, 0, 0, 227, 4095
0, 0, 0, 0, 0, 0, 229, 4095
1, 0, 0, 0, 0, 0, 227, 4095
2, 0, 0, 0, 0, 0, 225, 4095
3, 0, 0, 0, 0, 0, 227, 4095
4, 0, 0, 0, 0, 0, 233, 4095
5, 0, 0, 0, 0, 0, 233, 4095
6, 0, 0, 0, 0, 0, 226, 4095
7, 0, 0, 0, 0, 0, 225, 4095
8, 0, 0, 0, 0, 0, 230, 4095
9, 0, 0, 0, 0, 0, 227, 4095
10, 0, 0, 0, 0, 0, 227, 4095
11, 0, 0, 0, 0, 0, 230, 4095
12, 0, 0, 0, 0, 0, 225, 4095
13, 0, 0, 0, 0, 0, 226, 4095
14, 0, 0, 0, 0, 0, 225, 4095
15, 0, 0, 0, 0, 0, 227, 4095
0, 0, 0, 0, 0, 0, 228, 4095
1, 0, 0, 0, 0, 0, 228, 4095
2, 0, 0, 0, 0, 0, 234, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 231, 4095
5, 0, 0, 0, 0, 0, 228, 4095
6, 0, 0, 0, 0, 0, 226, 4095
7, 0, 0, 0, 0, 0, 227, 4095
8, 0, 0, 0, 0, 0, 225, 4095
9, 0, 0, 0, 0, 0, 230, 4095
10, 0, 0, 0, 0, 0, 227, 4095
11, 0, 0, 0, 0, 0, 225, 4095
12, 0, 0, 0, 0, 0, 228, 4095
13, 0, 0, 0, 0, 0, 227, 4095
14, 0, 0, 0, 0, 0, 227, 4095
15, 0, 0, 0, 0, 0, 226, 4095
0, 0, 0, 0, 0, 0, 231, 4095
1, 0, 0, 0, 0, 0, 227, 4095
2, 0, 0, 0, 0, 0, 225, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 226, 4095
5, 0, 0, 0, 0, 0, 229, 4095
6, 0, 0, 0, 0, 0, 230, 4095
7, 0, 0, 0, 0, 0, 227, 4095
8, 0, 0, 0, 0, 0, 229, 4095
9, 0, 0, 0, 0, 0, 227, 4095
10, 0, 0, 0, 0, 0, 230, 4095
11, 0, 0, 0, 0, 0, 229, 4095
12, 0, 0, 0, 0, 0, 229, 4095
13, 0, 0, 0, 0, 0, 229, 4095
14, 0, 0, 0, 0, 0, 228, 4095
15, 0, 0, 0, 0, 0, 230, 4095
0, 0, 0, 0, 0, 0, 229, 4095
1, 0, 0, 0, 0, 0, 229, 4095
2, 0, 0, 0, 0, 0, 230, 4095
3, 0, 0, 0, 0, 0, 230, 4095
4, 0, 0, 0, 0, 0, 225, 4095
5, 0, 0, 0, 0, 0, 226, 4095
6, 0, 0, 0, 0, 0, 229, 4095
7, 0, 0, 0, 0, 0, 227, 4095
8, 0, 0, 0, 0, 0, 227, 4095
9, 0, 0, 0, 0, 0, 224, 4095
10, 0, 0, 0, 0, 0, 229, 4095
11, 0, 0, 0, 0, 0, 227, 4095
12, 0, 0, 0, 0, 0, 227, 4095
13, 0, 0, 0, 0, 0, 230, 4095
14, 0, 0, 0, 0, 0, 225, 4095
15, 0, 0, 0, 0, 0, 225, 4095
0, 0, 0, 0, 0, 0, 230, 4095
1, 0, 0, 0, 0, 0, 232, 4095
2, 0, 0, 0, 0, 0, 229, 4095
3, 0, 0, 0, 0, 0, 226, 4095
4, 0, 0, 0, 0, 0, 230, 4095
5, 0, 0, 0, 0, 0, 230, 4095
6, 0, 0, 0, 0, 0, 228, 4095
7, 0, 0, 0, 0, 0, 226, 4095
8, 0, 0, 0, 0, 0, 231, 4095
9, 0, 0, 0, 0, 0, 229, 4095
10, 0, 0, 0, 0, 0, 229, 4095
11, 0, 0, 0, 0, 0, 230, 4095
12, 0, 0, 0, 0, 0, 229, 4095
13, 0, 0, 0, 0, 0, 229, 4095
14, 0, 0, 0, 0, 0, 227, 4095
15, 0, 0, 0, 0, 0, 233, 4095
0, 0, 0, 0, 0, 0, 227, 4095
1, 0, 0, 0, 0, 0, 230, 4095
2, 0, 0, 0, 0, 0, 228, 4095
3, 0, 0, 0, 0, 0, 227, 4095
4, 0, 0, 0, 0, 0, 223, 4095
5, 0, 0, 0, 0, 0, 228, 4095
6, 0, 0, 0, 0, 0, 227, 4095
7, 0, 0, 0, 0, 0, 229, 4095
8, 0, 0, 0, 0, 0, 230, 4095
9, 0, 0, 0, 0, 0, 229, 4095
10, 0, 0, 0, 0, 0, 231, 4095
11, 0, 0, 0, 0, 0, 229, 4095
12, 0, 0, 0, 0, 0, 230, 4095
13, 0, 0, 0, 0, 0, 229, 4095
14, 0, 0, 0, 0, 0, 229, 4095
15, 0, 0, 0, 0, 0, 229, 4095
0, 0, 0, 0, 0, 0, 231, 4095
1, 0, 0, 0, 0, 0, 229, 4095
2, 0, 0, 0, 0, 0, 233, 4095
3, 0, 0, 0, 0, 0, 227, 4095
4, 0, 0, 0, 0, 0, 230, 4095
5, 0, 0, 0, 0, 0, 228, 4095
6, 0, 0, 0, 0, 0, 230, 4095
7, 0, 0, 0, 0, 0, 230, 4095
8, 0, 0, 0, 0, 0, 229, 4095
9, 0, 0, 0, 0, 0, 230, 4095
10, 0, 0, 0, 0, 0, 231, 4095
11, 0, 0, 0, 0, 0, 230, 4095
12, 0, 0, 0, 0, 0, 231, 4095
13, 0, 0, 0, 0, 0, 230, 4095
14, 0, 0, 0, 0, 0, 231, 4095
15, 0, 0, 0, 0, 0, 231, 4095
0, 0, 0, 0, 0, 0, 231, 4095
1, 0, 0, 0, 0, 0, 230, 4095
2, 0, 0, 0, 0, 0, 229, 4095
3, 0, 0, 0, 0, 0, 227, 4095
4, 0, 0, 0, 0, 0, 231, 4095
5, 0, 0, 0, 0, 0, 229, 4095
6, 0, 0, 0, 0, 0, 231, 4095
7, 0, 0, 0, 0, 0, 231, 4095
8, 0, 0, 0, 0, 0, 231, 4095
9, 0, 0, 0, 0, 0, 228, 4095
10, 0, 0, 0, 0, 0, 234, 4095
11, 0, 0, 0, 0, 0, 228, 4095
12, 0, 0, 0, 0, 0, 229, 4095
13, 0, 0, 0, 0, 0, 229, 4095
14, 0, 0, 0, 0, 0, 230, 4095
15, 0, 0, 0, 0, 0, 231, 4095
0, 0, 0, 0, 0, 0, 234, 4095
1, 0, 0, 0, 0, 0, 230, 4095
2, 0, 0, 0, 0, 0, 229, 4095
3, 0, 0, 0, 0, 0, 231, 4095
4, 0, 0, 0, 0, 0, 230, 4095
5, 0, 0, 0, 0, 0, 230, 4095
6, 0, 0, 0, 0, 0, 229, 4095
7, 0, 0, 0, 0, 0, 228, 4095
8, 0, 0, 0, 0, 0, 230, 4095
9, 0, 0, 0, 0, 0, 227, 4095
10, 0, 0, 0, 0, 0, 235, 4095
11, 0, 0, 0, 0, 0, 231, 4095
12, 0, 0, 0, 0, 0, 230, 4095
13, 0, 0, 0, 0, 0, 231, 4095
14, 0, 0, 0, 0, 0, 233, 4095
15, 0, 0, 0, 0, 0, 231, 4095
0, 0, 0, 0, 0, 0, 233, 4095
1, 0, 0, 0, 0, 0, 227, 4095
2, 0, 0, 0, 0, 0, 234, 4095
3, 0, 0, 0, 0, 0, 231, 4095
4, 0, 0, 0, 0, 0, 229, 4095
5, 0, 0, 0, 0, 0, 229, 4095
6, 0, 0, 0, 0, 0, 229, 4095
7, 0, 0, 0, 0, 0, 232, 4095
8, 0, 0, 0, 0, 0, 229, 4095
9, 0, 0, 0, 0, 0, 231, 4095
10, 0, 0, 0, 0, 0, 229, 4095
11, 0, 0, 0, 0, 0, 231, 4095
12, 0, 0, 0, 0, 0, 228, 4095
13, 0, 0, 0, 0, 0, 229, 4095
14, 0, 0, 0, 0, 0, 233, 4095
15, 0, 0, 0, 0, 0, 229, 4095
0, 0, 0, 0, 0, 0, 231, 4095
1, 0, 0, 0, 0, 0, 229, 4095
2, 0, 0, 0, 0, 0, 229, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 233, 4095
5, 0, 0, 0, 0, 0, 229, 4095
6, 0, 0, 0, 0, 0, 230, 4095
7, 0, 0, 0, 0, 0, 229, 4095
8, 0, 0, 0, 0, 0, 229, 4095
9, 0, 0, 0, 0, 0, 231, 4095
10, 0, 0, 0, 0, 0, 229, 4095
11, 0, 0, 0, 0, 0, 229, 4095
12, 0, 0, 0, 0, 0, 230, 4095
13, 0, 0, 0, 0, 0, 232, 4095
14, 0, 0, 0, 0, 0, 231, 4095
15, 0, 0, 0, 0, 0, 230, 4095
0, 0, 0, 0, 0, 0, 231, 4095
1, 0, 0, 0, 0, 0, 229, 4095
2, 0, 0, 0, 0, 0, 234, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 231, 4095
5, 0, 0, 0, 0, 0, 231, 4095
6, 0, 0, 0, 0, 0, 235, 4095
7, 0, 0, 0, 0, 0, 230, 4095
8, 0, 0, 0, 0, 0, 233, 4095
9, 0, 0, 0, 0, 0, 229, 4095
10, 0, 0, 0, 0, 0, 231, 4095
11, 0, 0, 0, 0, 0, 233, 4095
12, 0, 0, 0, 0, 0, 233, 4095
13, 0, 0, 0, 0, 0, 229, 4095
14, 0, 0, 0, 0, 0, 233, 4095
15, 0, 0, 0, 0, 0, 231, 4095
0, 0, 0, 0, 0, 0, 230, 4095
1, 0, 0, 0, 0, 0, 235, 4095
2, 0, 0, 0, 0, 0, 233, 4095
3, 0, 0, 0, 0, 0, 232, 4095
4, 0, 0, 0, 0, 0, 231, 4095
5, 0, 0, 0, 0, 0, 230, 4095
6, 0, 0, 0, 0, 0, 234, 4095
7, 0, 0, 0, 0, 0, 231, 4095
8, 0, 0, 0, 0, 0, 235, 4095
9, 0, 0, 0, 0, 0, 230, 4095
10, 0, 0, 0, 0, 0, 233, 4095
11, 0, 0, 0, 0, 0, 229, 4095
12, 0, 0, 0, 0, 0, 233, 4095
13, 0, 0, 0, 0, 0, 235, 4095
14, 0, 0, 0, 0, 0, 229, 4095
15, 0, 0, 0, 0, 0, 234, 4095
0, 0, 0, 0, 0, 0, 233, 4095
1, 0, 0, 0, 0, 0, 235, 4095
2, 0, 0, 0, 0, 0, 233, 4095
3, 0, 0, 0, 0, 0, 233, 4095
4, 0, 0, 0, 0, 0, 230, 4095
5, 0, 0, 0, 0, 0, 231, 4095
6, 0, 0, 0, 0, 0, 230, 4095
7, 0, 0, 0, 0, 0, 229, 4095
8, 0, 0, 0, 0, 0, 229, 4095
9, 0, 0, 0, 0, 0, 233, 4095
10, 0, 0, 0, 0, 0, 230, 4095
11, 0, 0, 0, 0, 0, 233, 4095
12, 0, 0, 0, 0, 0, 231, 4095
13, 0, 0, 0, 0, 0, 234, 4095
14, 0, 0, 0, 0, 0, 233, 4095
15, 0, 0, 0, 0, 0, 234, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 235, 4095
2, 0, 0, 0, 0, 0, 235, 4095
3, 0, 0, 0, 0, 0, 233, 4095
4, 0, 0, 0, 0, 0, 230, 4095
5, 0, 0, 0, 0, 0, 231, 4095
6, 0, 0, 0, 0, 0, 231, 4095
7, 0, 0, 0, 0, 0, 233, 4095
8, 0, 0, 0, 0, 0, 231, 4095
9, 0, 0, 0, 0, 0, 231, 4095
10, 0, 0, 0, 0, 0, 235, 4095
11, 0, 0, 0, 0, 0, 234, 4095
12, 0, 0, 0, 0, 0, 231, 4095
13, 0, 0, 0, 0, 0, 235, 4095
14, 0, 0, 0, 0, 0, 233, 4095
15, 0, 0, 0, 0, 0, 227, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 235, 4095
2, 0, 0, 0, 0, 0, 228, 4095
3, 0, 0, 0, 0, 0, 231, 4095
4, 0, 0, 0, 0, 0, 233, 4095
5, 0, 0, 0, 0, 0, 232, 4095
6, 0, 0, 0, 0, 0, 237, 4095
7, 0, 0, 0, 0, 0, 230, 4095
8, 0, 0, 0, 0, 0, 234, 4095
9, 0, 0, 0, 0, 0, 233, 4095
10, 0, 0, 0, 0, 0, 235, 4095
11, 0, 0, 0, 0, 0, 233, 4095
12, 0, 0, 0, 0, 0, 235, 4095
13, 0, 0, 0, 0, 0, 230, 4095
14, 0, 0, 0, 0, 0, 229, 4095
15, 0, 0, 0, 0, 0, 235, 4095
0, 0, 0, 0, 0, 0, 231, 4095
1, 0, 0, 0, 0, 0, 231, 4095
2, 0, 0, 0, 0, 0, 233, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 235, 4095
5, 0, 0, 0, 0, 0, 238, 4095
6, 0, 0, 0, 0, 0, 233, 4095
7, 0, 0, 0, 0, 0, 235, 4095
8, 0, 0, 0, 0, 0, 231, 4095
9, 0, 0, 0, 0, 0, 218, 4095
10, 0, 0, 0, 0, 0, 233, 4095
11, 0, 0, 0, 0, 0, 229, 4095
12, 0, 0, 0, 0, 0, 238, 4095
13, 0, 0, 0, 0, 0, 235, 4095
14, 0, 0, 0, 0, 0, 236, 4095
15, 0, 0, 0, 0, 0, 233, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 234, 4095
2, 0, 0, 0, 0, 0, 237, 4095
3, 0, 0, 0, 0, 0, 229, 4095
4, 0, 0, 0, 0, 0, 236, 4095
5, 0, 0, 0, 0, 0, 234, 4095
6, 0, 0, 0, 0, 0, 235, 4095
7, 0, 0, 0, 0, 0, 233, 4095
8, 0, 0, 0, 0, 0, 236, 4095
9, 0, 0, 0, 0, 0, 233, 4095
10, 0, 0, 0, 0, 0, 234, 4095
11, 0, 0, 0, 0, 0, 231, 4095
12, 0, 0, 0, 0, 0, 235, 4095
13, 0, 0, 0, 0, 0, 231, 4095
14, 0, 0, 0, 0, 0, 236, 4095
15, 0, 0, 0, 0, 0, 231, 4095
0, 0, 0, 0, 0, 0, 234, 4095
1, 0, 0, 0, 0, 0, 233, 4095
2, 0, 0, 0, 0, 0, 237, 4095
3, 0, 0, 0, 0, 0, 234, 4095
4, 0, 0, 0, 0, 0, 233, 4095
5, 0, 0, 0, 0, 0, 235, 4095
6, 0, 0, 0, 0, 0, 233, 4095
7, 0, 0, 0, 0, 0, 234, 4095
8, 0, 0, 0, 0, 0, 237, 4095
9, 0, 0, 0, 0, 0, 238, 4095
10, 0, 0, 0, 0, 0, 230, 4095
11, 0, 0, 0, 0, 0, 233, 4095
12, 0, 0, 0, 0, 0, 237, 4095
13, 0, 0, 0, 0, 0, 237, 4095
14, 0, 0, 0, 0, 0, 229, 4095
15, 0, 0, 0, 0, 0, 233, 4095
0, 0, 0, 0, 0, 0, 233, 4095
1, 0, 0, 0, 0, 0, 232, 4095
2, 0, 0, 0, 0, 0, 231, 4095
3, 0, 0, 0, 0, 0, 232, 4095
4, 0, 0, 0, 0, 0, 235, 4095
5, 0, 0, 0, 0, 0, 235, 4095
6, 0, 0, 0, 0, 0, 238, 4095
7, 0, 0, 0, 0, 0, 236, 4095
8, 0, 0, 0, 0, 0, 233, 4095
9, 0, 0, 0, 0, 0, 235, 4095
10, 0, 0, 0, 0, 0, 237, 4095
11, 0, 0, 0, 0, 0, 234, 4095
12, 0, 0, 0, 0, 0, 232, 4095
13, 0, 0, 0, 0, 0, 234, 4095
14, 0, 0, 0, 0, 0, 237, 4095
15, 0, 0, 0, 0, 0, 239, 4095
0, 0, 0, 0, 0, 0, 238, 4095
1, 0, 0, 0, 0, 0, 231, 4095
2, 0, 0, 0, 0, 0, 233, 4095
3, 0, 0, 0, 0, 0, 233, 4095
4, 0, 0, 0, 0, 0, 235, 4095
5, 0, 0, 0, 0, 0, 234, 4095
6, 0, 0, 0, 0, 0, 233, 4095
7, 0, 0, 0, 0, 0, 234, 4095
8, 0, 0, 0, 0, 0, 235, 4095
9, 0, 0, 0, 0, 0, 235, 4095
10, 0, 0, 0, 0, 0, 233, 4095
11, 0, 0, 0, 0, 0, 234, 4095
12, 0, 0, 0, 0, 0, 235, 4095
13, 0, 0, 0, 0, 0, 235, 4095
14, 0, 0, 0, 0, 0, 237, 4095
15, 0, 0, 0, 0, 0, 234, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 231, 4095
2, 0, 0, 0, 0, 0, 234, 4095
3, 0, 0, 0, 0, 0, 235, 4095
4, 0, 0, 0, 0, 0, 237, 4095
5, 0, 0, 0, 0, 0, 233, 4095
6, 0, 0, 0, 0, 0, 234, 4095
7, 0, 0, 0, 0, 0, 231, 4095
8, 0, 0, 0, 0, 0, 237, 4095
9, 0, 0, 0, 0, 0, 237, 4095
10, 0, 0, 0, 0, 0, 235, 4095
11, 0, 0, 0, 0, 0, 233, 4095
12, 0, 0, 0, 0, 0, 235, 4095
13, 0, 0, 0, 0, 0, 235, 4095
14, 0, 0, 0, 0, 0, 231, 4095
15, 0, 0, 0, 0, 0, 232, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 234, 4095
2, 0, 0, 0, 0, 0, 236, 4095
3, 0, 0, 0, 0, 0, 237, 4095
4, 0, 0, 0, 0, 0, 235, 4095
5, 0, 0, 0, 0, 0, 233, 4095
6, 0, 0, 0, 0, 0, 235, 4095
7, 0, 0, 0, 0, 0, 233, 4095
8, 0, 0, 0, 0, 0, 235, 4095
9, 0, 0, 0, 0, 0, 235, 4095
10, 0, 0, 0, 0, 0, 237, 4095
11, 0, 0, 0, 0, 0, 234, 4095
12, 0, 0, 0, 0, 0, 237, 4095
13, 0, 0, 0, 0, 0, 239, 4095
14, 0, 0, 0, 0, 0, 237, 4095
15, 0, 0, 0, 0, 0, 236, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 235, 4095
2, 0, 0, 0, 0, 0, 234, 4095
3, 0, 0, 0, 0, 0, 237, 4095
4, 0, 0, 0, 0, 0, 237, 4095
5, 0, 0, 0, 0, 0, 237, 4095
6, 0, 0, 0, 0, 0, 235, 4095
7, 0, 0, 0, 0, 0, 238, 4095
8, 0, 0, 0, 0, 0, 236, 4095
9, 0, 0, 0, 0, 0, 235, 4095
10, 0, 0, 0, 0, 0, 233, 4095
11, 0, 0, 0, 0, 0, 233, 4095
12, 0, 0, 0, 0, 0, 237, 4095
13, 0, 0, 0, 0, 0, 234, 4095
14, 0, 0, 0, 0, 0, 234, 4095
15, 0, 0, 0, 0, 0, 234, 4095
0, 0, 0, 0, 0, 0, 233, 4095
1, 0, 0, 0, 0, 0, 240, 4095
2, 0, 0, 0, 0, 0, 236, 4095
3, 0, 0, 0, 0, 0, 239, 4095
4, 0, 0, 0, 0, 0, 238, 4095
5, 0, 0, 0, 0, 0, 237, 4095
6, 0, 0, 0, 0, 0, 233, 4095
7, 0, 0, 0, 0, 0, 231, 4095
8, 0, 0, 0, 0, 0, 237, 4095
9, 0, 0, 0, 0, 0, 233, 4095
10, 0, 0, 0, 0, 0, 237, 4095
11, 0, 0, 0, 0, 0, 237, 4095
12, 0, 0, 0, 0, 0, 238, 4095
13, 0, 0, 0, 0, 0, 234, 4095
14, 0, 0, 0, 0, 0, 238, 4095
15, 0, 0, 0, 0, 0, 235, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 237, 4095
2, 0, 0, 0, 0, 0, 235, 4095
3, 0, 0, 0, 0, 0, 239, 4095
4, 0, 0, 0, 0, 0, 237, 4095
5, 0, 0, 0, 0, 0, 236, 4095
6, 0, 0, 0, 0, 0, 237, 4095
7, 0, 0, 0, 0, 0, 238, 4095
8, 0, 0, 0, 0, 0, 234, 4095
9, 0, 0, 0, 0, 0, 233, 4095
10, 0, 0, 0, 0, 0, 235, 4095
11, 0, 0, 0, 0, 0, 233, 4095
12, 0, 0, 0, 0, 0, 237, 4095
13, 0, 0, 0, 0, 0, 237, 4095
14, 0, 0, 0, 0, 0, 237, 4095
15, 0, 0, 0, 0, 0, 238, 4095
0, 0, 0, 0, 0, 0, 235, 4095
1, 0, 0, 0, 0, 0, 240, 4095
2, 0, 0, 0, 0, 0, 235, 4095
3, 0, 0, 0, 0, 0, 237, 4095
4, 0, 0, 0, 0, 0, 231, 4095
5, 0, 0, 0, 0, 0, 238, 4095
6, 0, 0, 0, 0, 0, 234, 4095
7, 0, 0, 0, 0, 0, 237, 4095
8, 0, 0, 0, 0, 0, 237, 4095
9, 0, 0, 0, 0, 0, 239, 4095
10, 0, 0, 0, 0, 0, 238, 4095
11, 0, 0, 0, 0, 0, 234, 4095
12, 0, 0, 0, 0, 0, 239, 4095
13, 0, 0, 0, 0, 0, 237, 4095
14, 0, 0, 0, 0, 0, 231, 4095
15, 0, 0, 0, 0, 0, 238, 4095
0, 0, 0, 0, 0, 0, 237, 4095
1, 0, 0, 0, 0, 0, 240, 4095
2, 0, 0, 0, 0, 0, 239, 4095
3, 0, 0, 0, 0, 0, 236, 4095
4, 0, 0, 0, 0, 0, 240, 4095
5, 0, 0, 0, 0, 0, 235, 4095
6, 0, 0, 0, 0, 0, 239, 4095
7, 0, 0, 0, 0, 0, 236, 4095
8, 0, 0, 0, 0, 0, 234, 4095
9, 0, 0, 0, 0, 0, 235, 4095
10, 0, 0, 0, 0, 0, 236, 4095
11, 0, 0, 0, 0, 0, 239, 4095
12, 0, 0, 0, 0, 0, 239, 4095
13, 0, 0, 0, 0, 0, 237, 4095
14, 0, 0, 0, 0, 0, 235, 4095
15, 0, 0, 0, 0, 0, 237, 4095
0, 0, 0, 0, 0, 0, 236, 4095
1, 0, 0, 0, 0, 0, 234, 4095
2, 0, 0, 0, 0, 0, 234, 4095
3, 0, 0, 0, 0, 0, 236, 4095
4, 0, 0, 0, 0, 0, 238, 4095
5, 0, 0, 0, 0, 0, 237, 4095
6, 0, 0, 0, 0, 0, 238, 4095
7, 0, 0, 0, 0, 0, 239, 4095
8, 0, 0, 0, 0, 0, 238, 4095
9, 0, 0, 0, 0, 0, 237, 4095
10, 0, 0, 0, 0, 0, 239, 4095
